name,horse_id,father,father_id,mother,mother_id,grand_father_1,grand_father_1_id,grand_father_2,grand_father_2_id,grand_mother_1,grand_mother_1_id,grand_mother_2,grand_mother_2_id
ピースラピッド,2021100967,レッドファルクス,2011104416,イーサンコヒバリ,2013103151,スウェプトオーヴァーボードSweptOverboard(米),000a00fa34,シンボリクリスエス,1999110099,ベルモット,1997103531,メダイユドール,2003104150
スマッシュスルー,2021101612,キズナ,2010105827,エゴイスト,2011100499,ディープインパクト,2002100816,ファスリエフFasliyev(米),000a00fc4c,キャットクイルCatequil(加),000a00646f,ゴールデンチェリー,1994109648
ユウトザアシゲ,2021103442,ゴールデンマンデラ,2017110001,ウエスタンビアンコ,2012102716,GoldenHorn(英),000a012adf,クロフネ,1998110135,ウエスタンマンデラ,2011104078,ウエスタンモーダ,2003105484
ルージュプレジール,2021102977,ドゥラメンテ,2012104511,サンドグロースSandGrouse(英),000a012e29,キングカメハメハ,2001103460,Mr.Greeley,000a00213e,アドマイヤグルーヴ,2000107542,GentleOnMyMind,000a012dc1
ウィズユアハート,2021101781,ゴールドシップ,2009102739,クリアーウェイ,2013100399,ステイゴールド,1994108729,ダノンシャンティ,2007105709,ポイントフラッグ,1998106155,ランウェイスナップ,2005103128
ジョウエン,2021102383,サトノダイヤモンド,2013106101,サイエン,2015102186,ディープインパクト,2002100816,バゴBago(仏),2001190004,マルペンサMalpensa(亜),000a011cdc,トウカイルックス,2001100172
グローリーロード,2021107348,ミッキーアイル,2011103916,ピュアーフレーム,2004110127,ディープインパクト,2002100816,SilverDeputy,000a001fa3,スターアイル,2004110007,Throttle,000a00fc99
パシアンジャン,2021104503,シニスターミニスターSinisterMinister(米),000a011099,カメリアテソーロ,2016106310,OldTrieste,000a00fdb3,ゴールドアリュール,1999106689,SweetMinister,000a01101c,クイーンオブハルカ,2006105694
サンライズダマシイ,2021102215,エピファネイア,2010104155,オーパスクイーン,2007105507,シンボリクリスエス,1999110099,スペシャルウィーク,1995103211,シーザリオ,2002100844,オーパスワン,1991105020
ビーチピーチピール,2021104602,ビーチパトロールBeachPatrol(米),000a0141f9,シイラヴズユウ,2017105679,LemonDropKid,000a0022d0,スマートファルコン,2005100097,BashfulBertie,000a0141f8,リトルラブソング,2003103424
モルツシャン,2021105234,キズナ,2010105827,ホワイトローズIIWhiteRose(米),000a01387a,ディープインパクト,2002100816,Tapit(米),000a011248,キャットクイルCatequil(加),000a00646f,GardenDance,000a013744
アンビシュー,2021102756,サトノクラウン,2012104668,レッドマーキュリー,2009104147,Marju,000a001fb6,マンハッタンカフェ,1998101554,ジョコンダIIJioconda(愛),000a011cf6,ソロシンガー,1993102331
アルレジャン,2021105383,サトノダイヤモンド,2013106101,アルルArles(仏),000a014352,ディープインパクト,2002100816,Monsun,000a010db6,マルペンサMalpensa(亜),000a011cdc,AttacheedePresse,000a0142b5
レディーヴァリュー,2021105228,ジャスタウェイ,2009106461,ベガスナイト,2000110038,ハーツクライ,2001103038,コロナドズクエストCoronado'sQuest(米),000a0000b5,シビル,1999106889,WordsofWar,000a00b42f
ササヤキ,2020101811,アドマイヤムーン,2003102991,ジャパニーズウィスパーJapaneseWhisper(ア),000a0116ce,エンドスウィープEndSweep(米),000a00010f,Machiavellian,000a001c1d,マイケイティーズ,1998101750,Sawara,000a010c6e
ツクヨミ,2020101806,アドマイヤムーン,2003102991,サンデーミューズ,2007105711,エンドスウィープEndSweep(米),000a00010f,アルカセットAlkaased(米),2000190010,マイケイティーズ,1998101750,スカルプトレス,2001100016
シゲルツキミザケ,2019104211,リオンディーズ,2013105915,エアマスカット,2010103698,キングカメハメハ,2001103460,ジャングルポケット,1998101786,シーザリオ,2002100844,エアメサイア,2002100516
エメラルドビーチ,2020110055,Gleneagles(愛),000a0128fa,SeaChanter,000a01bbf9,Galileo(愛),000a00232b,WarChant,000a00fce0,You'resothrilling,000a012910,SmoothCharmer,000a01bbf8
ストロンゲスト,2019103780,ディーマジェスティ,2013104704,リトルジュン,2007106060,ディープインパクト,2002100816,クロフネ,1998110135,エルメスティアラ,1998105991,ベストタッセルド,2002110152
コマンダンテ,2018102859,グランプリボス,2008103388,トーホウフローラ,2002110091,サクラバクシンオー,1989108341,Vicar,000a00ff42,ロージーミスト,1997103687,Riffle,000a00aa14
ゴットゴーゴー,2018105530,ルーラーシップ,2007103143,デコレイト,2009106600,キングカメハメハ,2001103460,スペシャルウィーク,1995103211,エアグルーヴ,1993109154,デゴッドドーターDeGoddaughter(米),000a0105c9
ベルドラゴ,2019100026,ヘニーヒューズHennyHughes(米),000a011155,クロスアンジュ,2013106103,ヘネシーHennessy(米),000a000178,キンシャサノキセキ,2003110212,MeadowFlyer,000a01117d,マンハッタン,1997105939
キングダイヤモンド,2020105221,サトノダイヤモンド,2013106101,キングシスター,2002101949,ディープインパクト,2002100816,キンググローリアスKingGlorious(米),000a000d48,マルペンサMalpensa(亜),000a011cdc,エイティシスター,1994106127
マイネルメモリー,2020105750,ゴールドシップ,2009102739,コスモエンドレス,2004100280,ステイゴールド,1994108729,スターオブコジーンStarofCozzene(米),1988109108,ポイントフラッグ,1998106155,マイネエクセル,1992102394
アップデート,2019101716,エピファネイア,2010104155,ラヴィアンフルール,2010100289,シンボリクリスエス,1999110099,ステイゴールド,1994108729,シーザリオ,2002100844,フィジーガール,1996102218
マテンロウマジック,2019100011,エピファネイア,2010104155,ネオイリュージョン,2006103384,シンボリクリスエス,1999110099,ネオユニヴァース,2000101426,シーザリオ,2002100844,マンファスManfath(愛),000a00680e
アルナシーム,2019105252,モーリス,2011100655,ジュベルアリ,2013105993,スクリーンヒーロー,2004103328,ディープインパクト,2002100816,メジロフランシス,2001102948,ドバイマジェスティDubaiMajesty(米),000a011a63
エアファンディタ,2017110138,ハットトリック,2001103018,Nokaze,000a013987,サンデーサイレンスSundaySilence(米),000a00033a,エンパイアメーカーEmpireMaker(米),000a010542,トリッキーコードTrickyCode(米),000a006698,MacarenaMacarena,000a010c98
ヴァリアメンテ,2018105478,ドゥラメンテ,2012104511,ヴァリディオル,2009106431,キングカメハメハ,2001103460,Dynaformer,000a001dd9,アドマイヤグルーヴ,2000107542,ヴァレラ,000a011479
ラセット,2015106423,モンテロッソMonterosso(英),000a011b05,ナンヨーサフラウア,2008103295,Dubawi,000a0115e2,アグネスタキオン,1998101516,PortoRoca,000a01d79e,フサイチハッスル,1996107347
ビターエンダー,2017103572,オルフェーヴル,2008102636,ビタースウィート,2007100337,ステイゴールド,1994108729,AfleetAlex,000a010dc8,オリエンタルアート,1997103540,ムーンライトガーデンズMoonlightGardens(米),000a010e5e
ブレーヴジャッカル,2018105187,ダイワメジャー,2001103114,パーシステントリーPersistently(米),000a011b0f,サンデーサイレンスSundaySilence(米),000a00033a,SmokeGlacken,000a00222c,スカーレットブーケ,1988107320,JustReward,000a011abc
カセノミオ,2020105306,アジアエクスプレス,2011110091,レディーソルジャー,2009104741,ヘニーヒューズHennyHughes(米),000a011155,マヤノトップガン,1992102988,ランニングボブキャッツ,000a0121b7,ナシラ,2001101876
サヴァイヴ,2017101804,キンシャサノキセキ,2003110212,ザナ,2008110037,フジキセキ,1992109618,Galileo(愛),000a00232b,ケルトシャーンKeltshaan(米),000a006843,Maskaya,000a010ec9
テーオーポシブル,2016106585,ネオユニヴァース,2000101426,リーグルメアリー,000a01175f,サンデーサイレンスSundaySilence(米),000a00033a,AfternoonDeelites,000a0021a7,ポインテッドパスPointedPath(英),000a000285,リアリーライジングReallyRising(米),000a0106a2
ジュストコル,2018110001,Shalaa,000a0142a5,ジュマイエルJemayel(愛),000a01434f,InvincibleSpirit(愛),000a01056d,LopedeVega,000a012919,Ghurra,000a0142d2,Nawal(仏),000a0113eb
メタモルフォーゼ,2017102510,キンシャサノキセキ,2003110212,エンブレイス,2004100688,フジキセキ,1992109618,アフリートAfleet(加),000a000013,ケルトシャーンKeltshaan(米),000a006843,ペシェミョン,1991109954
ヴィゴラスダンサー,2019105333,モーリス,2011100655,ハピネスダンサー,2011103837,スクリーンヒーロー,2004103328,メイショウサムソン,2003102205,メジロフランシス,2001102948,クロノロジスト,2003103047
ドンフクリン,2019101685,アジアエクスプレス,2011110091,スターライラック,2009102513,ヘニーヒューズHennyHughes(米),000a011155,シニスターミニスターSinisterMinister(米),000a011099,ランニングボブキャッツ,000a0121b7,ライラックノカオリ,1999102677
プンタアレナス,2018105249,ハーツクライ,2001103038,プンタステラPuntaStella(愛),000a0124c1,サンデーサイレンスSundaySilence(米),000a00033a,ElusiveCity,000a01239c,アイリッシュダンス,1990104626,Eroica,000a0123b5
タケルラスティ,2017103276,スクリーンヒーロー,2004103328,クイックメール,2006100870,グラスワンダー,1995108676,タイキシャトル,1994109686,ランニングヒロイン,1993109144,タニノメール,1993100412
イサチルアルマーレ,2020103849,モンテロッソMonterosso(英),000a011b05,ポートキャンベル,2014102674,Dubawi,000a0115e2,ルーラーシップ,2007103143,PortoRoca,000a01d79e,レディクローリス,2001106264
ランドオブリバティ,2018104700,ディープインパクト,2002100816,ドバウィハイツDubawiHeights(英),000a011de0,サンデーサイレンスSundaySilence(米),000a00033a,Dubawi,000a0115e2,ウインドインハーヘアWindinHerHair(愛),000a0003a2,Rosie'sPosy,000a01198b
ジョードプル,2021100065,ワールドエース,2009106353,ミスフーバフーバMissHubaHuba(米),000a010a9e,ディープインパクト,2002100816,GoneWest,000a001be1,マンデラMandela(独),000a011190,GalinaRuckus,000a0109b2
アーベントイアー,2021103057,ロゴタイプ,2010103783,ララベスラーナ,2014102249,ローエングリン,1999106738,デュランダル,1999106756,ステレオタイプ,2002100573,ディアコメット,2009103802
ピエサエルモソ,2021101070,リアルインパクト,2008103244,シンギングセンセーションSingingSensation(米),000a011e2f,ディープインパクト,2002100816,コロナドズクエストCoronado'sQuest(米),000a0000b5,トキオリアリティー,1994109536,CourtReception,000a011e2e
ブラーヴミノル,2021104517,マジェスティックウォリアーMajesticWarrior(米),000a011e9c,ホーマンピクシー,2007103702,A.P.Indy,000a001d37,キングカメハメハ,2001103460,DreamSupreme,000a011eae,タイトークTieTalk(米),000a0105ca
ブリザードベアー,2021100406,カリフォルニアクロームCaliforniaChrome(米),000a012602,フュージョン,2008101002,LuckyPulpit,000a012604,クロフネ,1998110135,LovetheChase,000a012608,リンガスマドンナ,1992102634
バンドールロゼ,2019105819,ロージズインメイRosesinMay(米),000a010a10,ヤマサラグランジュ,2005100084,DevilHisDue,000a002109,サクラバクシンオー,1989108341,TellaSecret,000a00b187,キョウエイアン,1999102312
キーウィル,2020105470,ネロ,2011103722,マリーゴールド,2017104607,ヨハネスブルグJohannesburg(米),000a0103b9,スピルバーグ,2009105961,ニシノタカラヅカ,2003103151,シアトルサンセットSeattleSunset(米),000a00fe52
タイキスパルタン,2019104000,ザファクター,000a0130d0,スノーサミット,2013100592,WarFront,000a011d00,アドマイヤムーン,2003102991,Greyciousness,000a0130e4,スノーフレークＩＩSnowflake(愛),000a0114e4
ウィンドリッパー,2018105105,ルーラーシップ,2007103143,スピードリッパー,2008103322,キングカメハメハ,2001103460,ファルブラヴFalbrav(愛),1998190004,エアグルーヴ,1993109154,ポップス,1992109610
アンブロジオ,2015104675,ローズキングダム,2007103404,アンティフォナ,2008110005,キングカメハメハ,2001103460,Songandaprayer,000a01069b,ローズバド,1998101861,スナッチド,000a01147a
