year,race_id,ground,rotation,length,weather,ground_condition,start_time,rank,name,sex_age,e_weight,jockey,gap,p_rank,acsent,odds,pop,h_weight
2019,201907010207,芝,左,1400m,小雨,良,13:10,4,マーニ,牡3,56,丸山元気,1.1/2,8-8,34.8,166.6,13,440(-6)
2019,201907010207,芝,左,1400m,小雨,良,13:10,5,ヴェル,牝3,54,松田大作,1.1/2,6-5,35.2,26.7,8,416(+4)
2019,201907010207,芝,左,1400m,小雨,良,13:10,6,ショウナンカンザシ,牝3,54,ミナリク,クビ,5-5,35.3,88.0,11,454(-2)
2019,201907010207,芝,左,1400m,小雨,良,13:10,7,ナムラピアス,牝3,53,川又賢治,アタマ,3-2,35.4,48.8,9,442(-10)
2019,201907010207,芝,左,1400m,小雨,良,13:10,8,ファビュラスギフト,牝3,54,武豊,1/2,10-10,35.1,9.0,3,450(+2)
2019,201907010207,芝,左,1400m,小雨,良,13:10,9,シードラゴン,牝3,54,吉田隼人,1/2,12-12,35.0,23.5,6,424(-8)
2019,201907010207,芝,左,1400m,小雨,良,13:10,10,ストーリーズ,牝3,54,丸田恭介,1/2,12-12,35.0,215.1,14,408(0)
2019,201907010207,芝,左,1400m,小雨,良,13:10,11,キョウエイミーレス,牡3,56,鮫島克駿,1/2,10-10,35.4,367.5,16,486(+6)
2019,201907010207,芝,左,1400m,小雨,良,13:10,12,ウイッチクイーン,牝3,51,西村淳也,1/2,16-16,34.8,312.4,15,464(-16)
2019,201907010207,芝,左,1400m,小雨,良,13:10,13,ジュンユウコー,牝3,54,小崎綾也,ハナ,6-5,35.7,706.9,18,404(-2)
2019,201907010207,芝,左,1400m,小雨,良,13:10,14,トーセンマイスター,牡3,56,藤岡康太,クビ,15-12,35.2,19.0,5,474(+2)
2019,201907010207,芝,左,1400m,小雨,良,13:10,15,メイショウユウバエ,牝3,54,古川吉洋,1.1/2,12-15,35.3,125.3,12,494(+12)
2019,201907010207,芝,左,1400m,小雨,良,13:10,16,ロナ,牝3,54,藤岡佑介,クビ,8-8,35.9,13.1,4,462(+2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,1,クイックファイア,牡4,56,藤岡佑介,,5-5-3-2,37.1,2.6,2,468(-2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,2,オールウェイズゼア,牡5,55,横山武史,10,6-6-5-4,38.5,7.5,3,484(+2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,3,スズノアリュール,牡4,56,藤懸貴志,1.3/4,10-10-10-8,38.4,234.2,13,482(+2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,4,フォルツァエフ,牡4,56,ミナリク,3/4,1-1-1-1,39.4,22.4,7,480(-6)
2019,201907010208,ダ,左,1800m,曇,良,13:40,5,エルティグレ,牡4,56,川田将雅,1.1/4,14-14-14-14,37.5,2.6,1,486(+2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,6,サイン,牡4,56,鮫島克駿,1.3/4,11-12-12-12,38.3,50.1,9,472(+12)
2019,201907010208,ダ,左,1800m,曇,良,13:40,7,メイクグローリー,セ5,57,竹之下智,ハナ,9-9-5-5,39.3,149.8,12,464(0)
2019,201907010208,ダ,左,1800m,曇,良,13:40,8,グラファイト,牡4,56,丸山元気,クビ,8-8-5-5,39.3,7.5,4,482(+8)
2019,201907010208,ダ,左,1800m,曇,良,13:40,9,フッカツノノロシ,牡6,56,藤田菜七,2,13-13-12-12,38.6,27.0,8,520(+4)
2019,201907010208,ダ,左,1800m,曇,良,13:40,10,メイショウテンモン,牡4,56,古川吉洋,3/4,2-2-2-2,40.3,111.2,11,510(-4)
2019,201907010208,ダ,左,1800m,曇,良,13:40,11,トウシンカイザー,牡4,56,吉田隼人,クビ,7-6-5-8,39.8,80.9,10,490(-6)
2019,201907010208,ダ,左,1800m,曇,良,13:40,12,グリトニル,牡5,54,木幡育也,4,11-11-10-10,40.2,360.3,14,450(+6)
2019,201907010208,ダ,左,1800m,曇,良,13:40,13,ブルベアジネンジョ,牡4,53,西村淳也,大,3-3-5-10,42.2,21.9,6,470(-2)
2019,201907010208,ダ,左,1800m,曇,良,13:40,14,トーセンゼロス,牡4,55,荻野極,8,3-3-3-5,43.9,18.1,5,474(0)
2019,201907010209,芝,左,2000m,曇,良,14:15,1,サトノシリウス,牡4,56,川田将雅,,5-5-3-3,34.0,2.0,1,474(+2)
2019,201907010209,芝,左,2000m,曇,良,14:15,2,ムーンレイカー,牡4,56,丸山元気,2,6-6-9-9,33.9,5.9,2,474(+4)
2019,201907010209,芝,左,2000m,曇,良,14:15,3,ガウディウム,牡5,56,荻野極,クビ,6-6-7-7,34.1,16.7,7,466(+18)
2019,201907010209,芝,左,2000m,曇,良,14:15,4,タンタフエルサ,牡4,56,吉田隼人,クビ,16-16-7-7,34.1,7.9,3,440(-8)
2019,201907010209,芝,左,2000m,曇,良,14:15,5,ラレゾン,牝5,53,横山武史,クビ,14-13-4-4,34.3,30.2,8,436(-8)
2019,201907010209,芝,左,2000m,曇,良,14:15,6,デルマオギン,牝6,52,西村淳也,1.1/4,3-3-4-4,34.5,115.8,13,476(-2)
2019,201907010209,芝,左,2000m,曇,良,14:15,7,カーロバンビーナ,牝4,54,藤岡佑介,アタマ,8-8-10-11,34.1,8.7,4,408(-2)
2019,201907010209,芝,左,2000m,曇,良,14:15,8,キングフォルテ,牡4,56,小崎綾也,ハナ,2-2-2-2,34.8,68.2,10,524(0)
2019,201907010209,芝,左,2000m,曇,良,14:15,9,ホウオウジャンプ,牡5,57,ミナリク,アタマ,14-13-13-15,33.8,33.6,9,512(+4)
2019,201907010209,芝,左,2000m,曇,良,14:15,10,キャンディストーム,牝5,55,福永祐一,1,9-8-10-9,34.4,16.5,6,480(-4)
2019,201907010209,芝,左,2000m,曇,良,14:15,11,コスモグラトナス,牡4,56,柴田未崎,3/4,10-10-13-13,34.3,144.1,16,468(-2)
2019,201907010209,芝,左,2000m,曇,良,14:15,12,ハートオブスワロー,牝5,52,木幡育也,1/2,12-10-10-11,34.5,139.7,15,438(-2)
2019,201907010209,芝,左,2000m,曇,良,14:15,13,ヒドゥンパラメータ,牡5,57,丸田恭介,ハナ,18-18-16-17,33.9,85.8,12,450(+4)
2019,201907010209,芝,左,2000m,曇,良,14:15,14,ピボットポイント,牡4,56,武豊,アタマ,13-13-16-16,34.0,10.5,5,474(+6)
2019,201907010209,芝,左,2000m,曇,良,14:15,15,ブリリアントリリー,牝4,53,川又賢治,ハナ,1-1-1-1,35.3,77.1,11,470(0)
2019,201907010209,芝,左,2000m,曇,良,14:15,16,アイノカケハシ,牝7,55,横山和生,1.1/2,17-17-18-18,34.0,128.1,14,450(+8)
2019,201907010210,芝,左,2200m,曇,良,14:50,1,ナムラドノヴァン,牡4,56,鮫島克駿,,7-7-6-9,34.0,3.7,2,484(+2)
2019,201907010210,芝,左,2200m,曇,良,14:50,2,アドマイヤデジタル,牡4,56,福永祐一,1/2,10-10-9-5,34.3,8.3,4,440(-6)
2019,201907010210,芝,左,2200m,曇,良,14:50,3,バイマイサイド,牡4,56,荻野極,1.3/4,3-4-3-5,34.6,9.7,5,466(-10)
2019,201907010210,芝,左,2200m,曇,良,14:50,4,ニッポンテイオー,牡4,56,川田将雅,1.1/4,8-5-3-3,34.9,5.4,3,452(0)
2019,201907010210,芝,左,2200m,曇,良,14:50,5,ドリームスピリット,牡4,56,武豊,1.1/4,14-14-12-11,34.6,3.2,1,502(0)
2019,201907010210,芝,左,2200m,曇,良,14:50,6,エフティアテナ,牝4,54,藤田菜七,3/4,15-15-15-14,34.5,47.1,11,442(+8)
2019,201907010210,芝,左,2200m,曇,良,14:50,7,ヴァンベールシチー,牡5,57,ミナリク,1/2,12-12-6-7,35.1,17.5,6,422(-4)
2019,201907010210,芝,左,2200m,曇,良,14:50,8,コールストーム,牡5,57,吉田隼人,ハナ,1-1-1-1,35.6,20.8,8,506(+2)
2019,201907010210,芝,左,2200m,曇,良,14:50,9,ワタシヲマッテル,牝4,54,横山典弘,クビ,5-5-6-9,35.0,64.1,12,464(+6)
2019,201907010210,芝,左,2200m,曇,良,14:50,10,ウインイノベーター,牡4,56,丸山元気,3/4,5-7-11-12,34.8,45.9,10,458(+6)
2019,201907010210,芝,左,2200m,曇,良,14:50,11,ガールズバンド,牝4,54,藤岡康太,1/2,8-10-12-15,34.7,27.7,9,474(-6)
2019,201907010210,芝,左,2200m,曇,良,14:50,12,アスコットチャンプ,セ6,57,古川吉洋,1/2,10-9-12-12,35.0,127.5,13,466(-2)
2019,201907010210,芝,左,2200m,曇,良,14:50,13,ピスカデーラ,牝5,55,川又賢治,3/4,2-2-2-2,35.9,19.8,7,464(0)
2019,201907010210,芝,左,2200m,曇,良,14:50,14,ベルウッドミライ,牡5,57,横山武史,クビ,13-12-9-7,35.5,148.5,15,474(-8)
2019,201907010210,芝,左,2200m,曇,良,14:50,15,ミッキーロイヤル,牡5,57,小崎綾也,2,3-2-3-3,36.0,132.8,14,488(+2)
2019,201907010211,ダ,左,1800m,曇,良,15:25,1,インティ,牡5,56,武豊,,1-1-1-1,35.9,1.5,1,514(-2)
2019,201907010211,ダ,左,1800m,曇,良,15:25,2,チュウワウィザード,牡4,56,川田将雅,2,4-4-5-4,35.8,4.8,2,480(+3)
2019,201907010211,ダ,左,1800m,曇,良,15:25,3,スマハマ,牡4,55,藤岡佑介,7,2-2-2-2,37.2,7.9,4,538(+4)
2019,201907010211,ダ,左,1800m,曇,良,15:25,4,コスモカナディアン,牡6,56,丸山元気,1.1/4,8-8-7-5,36.8,32.6,6,500(+6)
2019,201907010211,ダ,左,1800m,曇,良,15:25,5,アスカノロマン,牡8,56,太宰啓介,1.3/4,9-9-9-9,36.8,85.5,8,526(+2)
2019,201907010211,ダ,左,1800m,曇,良,15:25,6,アングライフェン,牡7,56,鮫島克駿,ハナ,11-11-11-11,36.5,73.6,7,496(+18)
2019,201907010211,ダ,左,1800m,曇,良,15:25,7,カゼノコ,牡8,57,小崎綾也,1/2,13-13-13-13,36.4,129.2,10,462(-4)
2019,201907010211,ダ,左,1800m,曇,良,15:25,8,グレンツェント,牡6,56,ミナリク,1.1/2,2-2-3-3,37.8,28.3,5,484(+6)
2019,201907010211,ダ,左,1800m,曇,良,15:25,9,シャイニービーム,牡7,56,藤懸貴志,ハナ,11-11-11-11,36.9,333.8,12,458(0)
2019,201907010211,ダ,左,1800m,曇,良,15:25,10,メイショウスミトモ,牡8,56,古川吉洋,1,10-10-9-9,37.4,382.1,13,504(+16)
2019,201907010211,ダ,左,1800m,曇,良,15:25,11,マイネルバサラ,牡6,56,吉田隼人,2,7-7-5-5,38.2,94.2,9,476(+2)
2019,201907010211,ダ,左,1800m,曇,良,15:25,12,アンジュデジール,牝5,55,横山典弘,8,4-4-7-5,39.2,7.5,3,488(+2)
2019,201907010211,ダ,左,1800m,曇,良,15:25,13,モルトベーネ,牡7,56,藤岡康太,2.1/2,4-4-3-5,40.0,184.0,11,478(+12)
2019,201907010212,ダ,左,1200m,曇,良,16:01,1,ヒロシゲゴールド,牡4,56,松田大作,,1-1,36.4,2.9,1,470(-4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,2,ハニージェイド,牝5,55,川田将雅,3,13-12,35.5,4.5,2,460(+4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,3,シゲルゴホウサイ,牝7,55,鮫島克駿,クビ,11-12,35.7,110.5,13,472(-4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,4,スズカグラーテ,牝5,55,長岡禎仁,クビ,5-5,36.4,5.4,3,464(-10)
2019,201907010212,ダ,左,1200m,曇,良,16:01,5,ペルペトゥオ,牝4,54,福永祐一,1/2,3-3,36.8,15.5,6,464(+4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,6,カズマペッピーノ,牡5,57,藤岡佑介,1/2,9-10,36.2,7.0,5,496(+2)
2019,201907010212,ダ,左,1200m,曇,良,16:01,7,タマモコーラス,牝5,55,太宰啓介,1/2,6-6,36.5,46.1,9,460(+6)
2019,201907010212,ダ,左,1200m,曇,良,16:01,8,ファビラスヒーロー,セ6,57,義英真,クビ,6-6,36.5,77.0,11,486(-4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,9,ブロンズテーラー,牝8,55,柴田未崎,1/2,8-8,36.5,46.8,10,470(+6)
2019,201907010212,ダ,左,1200m,曇,良,16:01,10,カレンガリアード,牡4,56,武豊,クビ,3-3,37.2,7.0,4,472(+4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,11,ナムラヒューマン,牡7,57,吉田隼人,アタマ,9-8,36.4,107.8,12,484(0)
2019,201907010212,ダ,左,1200m,曇,良,16:01,12,アッティーヴォ,牡5,57,古川吉洋,クビ,11-11,36.2,24.2,7,452(-4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,13,スターカットダイヤ,牡5,57,小崎綾也,1.1/2,2-2,37.6,37.1,8,468(+12)
2019,201907010212,ダ,左,1200m,曇,良,16:01,14,カネノイロ,牡6,57,丸山元気,9,13-14,37.7,115.0,14,476(+4)
2019,201907010212,ダ,左,1200m,曇,良,16:01,15,クリノダイスーシー,牡7,57,丸田恭介,1.1/2,15-15,37.7,258.7,16,518(+6)
2019,201907010212,ダ,左,1200m,曇,良,16:01,16,キセキノオクリモノ,牡5,57,井上敏樹,3.1/2,16-16,37.6,142.6,15,460(+2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,1,アスカノダイチ,牡3,56,岩田康誠,,2-2,37.9,4.0,2,502(+2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,2,メイショウロサン,牡3,56,秋山真一,1.1/2,8-7,37.6,37.1,8,474(-2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,3,スナークスター,セ3,56,中井裕二,クビ,2-2,38.2,73.5,9,454(+4)
2019,201908010701,ダ,右,1200m,雨,良,10:01,4,アイファーメンバー,牡3,56,小牧太,1/2,6-5,38.0,6.3,4,484(+4)
2019,201908010701,ダ,右,1200m,雨,良,10:01,5,アサミン,牝3,52,富田暁,アタマ,10-9,37.6,27.9,7,444(+6)
2019,201908010701,ダ,右,1200m,雨,良,10:01,6,スマートアクシス,牝3,54,酒井学,3/4,1-1,38.6,4.8,3,484(-4)
2019,201908010701,ダ,右,1200m,雨,良,10:01,7,ウフフ,牡3,56,柴山雄一,1/2,5-5,38.3,113.3,12,488(-2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,8,ニホンピロファルコ,牡3,56,高倉稜,クビ,10-9,38.0,144.7,13,484(+2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,9,キタノシャンシャン,牝3,54,和田竜二,アタマ,4-4,38.5,14.8,6,454(+8)
2019,201908010701,ダ,右,1200m,雨,良,10:01,10,タイセイチーフ,牡3,56,松山弘平,クビ,6-7,38.2,9.0,5,470(-4)
2019,201908010701,ダ,右,1200m,雨,良,10:01,11,サンマルベスト,牡3,56,Ｍ．デム,3/4,14-13,37.5,3.0,1,488(+4)
2019,201908010701,ダ,右,1200m,雨,良,10:01,12,ワンダーバウンサー,牡3,56,国分恭介,1,12-12,37.9,94.4,11,458(-2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,13,メイショウベリー,牝3,54,鮫島良太,1/2,12-13,38.0,256.5,16,436(+8)
2019,201908010701,ダ,右,1200m,雨,良,10:01,14,シャクラ,牡3,56,松若風馬,1.1/2,14-15,38.1,176.2,14,470(-2)
2019,201908010701,ダ,右,1200m,雨,良,10:01,15,トランスフォーム,牡3,55,加藤祥太,2.1/2,16-16,37.9,196.4,15,468(0)
2019,201908010701,ダ,右,1200m,雨,良,10:01,16,ランバート,牡3,56,岩崎翼,4,8-11,39.9,80.9,10,464(0)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,1,メイショウオオタカ,牡3,56,酒井学,,7-7-7-5,38.9,12.1,5,468(0)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,2,モンオール,牝3,54,Ｍ．デム,1.1/4,8-8-5-2,39.1,3.2,1,428(+2)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,3,ヒッチコック,牡3,56,国分恭介,1,10-9-8-5,39.1,3.5,2,498(+4)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,4,テーオーダンケルク,牡3,55,坂井瑠星,2,2-2-3-2,39.9,14.6,6,464(+6)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,5,グッドヘルスバイオ,牡3,56,池添謙一,3,4-4-4-5,40.4,6.4,4,476(-6)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,6,フォリオール,牡3,56,中谷雄太,5,12-12-10-9,40.5,130.6,11,538(-4)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,7,ヒロノセンキン,セ3,56,松山弘平,1/2,13-13-13-13,39.1,24.7,9,476(0)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,8,スーペルゴラッソ,牡3,56,菱田裕二,1.1/4,5-5-5-8,41.2,21.0,8,508(+4)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,9,ヒリュウコウスイ,牡3,56,鮫島良太,3/4,10-11-11-10,40.5,299.7,13,508(-8)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,10,ニホンピロポケット,牡3,56,小牧太,1,2-2-2-2,41.9,154.9,12,458(-8)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,11,ケイニスメイジャー,牡3,54,富田暁,3/4,9-9-11-12,40.8,36.1,10,482(+6)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,12,メイケイハリアー,牡3,56,四位洋文,ハナ,5-5-8-10,41.3,5.9,3,474(+4)
2019,201908010702,ダ,右,1800m,雨,稍重,10:30,13,ブルベアボルド,牡3,56,和田竜二,5,1-1-1-1,43.0,17.8,7,508(0)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,1,タイガーアチーヴ,牡3,56,松山弘平,,2-2,38.0,5.4,2,452(+14)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,2,メイショウカササギ,牝3,54,四位洋文,3/4,1-1,38.3,3.8,1,464(+2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,3,ニホンピロコレール,牡3,56,小牧太,3,4-3,38.5,8.7,5,476(-2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,4,エルマスフエルテ,牡3,55,加藤祥太,1/2,6-5,38.4,15.1,7,456(-4)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,5,ラー,牡3,56,高倉稜,3/4,10-9,38.1,134.4,13,426(-4)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,6,オグリクロノス,牡3,56,池添謙一,2,7-7,38.7,7.1,3,452(-2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,7,クリノオンリーワン,牝3,52,富田暁,ハナ,7-7,38.7,15.1,8,430(0)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,8,タイセイレオーネ,牡3,56,酒井学,アタマ,10-10,38.5,11.2,6,472(0)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,9,グランプリワン,牡3,55,坂井瑠星,3/4,2-5,39.1,17.8,10,466(+2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,10,ジャコエマリックン,牡3,56,柴山雄一,1/2,10-10,38.7,28.7,12,448(-8)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,11,テイエムウインド,牡3,56,国分恭介,1.1/4,13-13,38.6,139.5,14,484(-2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,12,タイキマイスター,牡3,56,荻野琢真,1/2,13-13,38.7,28.1,11,482(-2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,13,エルガナドール,牝3,54,和田竜二,3.1/2,4-3,40.0,8.4,4,456(+6)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,14,ピエナガウディ,牡3,56,秋山真一,5,13-13,40.0,176.8,16,448(-8)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,15,コールドストーン,牡3,56,松若風馬,クビ,7-12,40.4,159.5,15,470(-2)
2019,201908010703,ダ,右,1400m,小雨,稍重,11:00,16,ウマカモン,セ3,56,中谷雄太,1/2,16-16,39.6,16.7,9,492(+12)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,1,オーパキャマラード,牝3,53,加藤祥太,,6-5,38.6,17.8,5,482(-6)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,2,チュウワフライヤー,牝3,54,岩田康誠,ハナ,2-2,39.2,4.0,2,506(+10)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,3,ヒデノヴィーナス,牝3,54,川須栄彦,クビ,4-4,38.9,25.9,6,432(-2)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,4,フォレブルート,牝3,54,浜中俊,3/4,1-1,39.4,1.4,1,434(-2)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,5,サルサレイア,牝3,54,和田竜二,クビ,7-8,38.6,8.1,3,466(-4)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,6,ペイシャクレア,牝3,54,松若風馬,1/2,7-6,38.8,16.0,4,406(-6)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,7,ダンツブライト,牝3,54,酒井学,6,9-9,39.3,130.9,9,462(0)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,8,アイルチャーム,牝3,52,富田暁,3.1/2,4-6,40.8,69.3,8,452(+2)
2019,201908010704,ダ,右,1400m,小雨,稍重,11:30,9,アロゴ,牝3,54,池添謙一,2,3-3,41.3,60.3,7,464(+4)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,1,シトラスノート,牝3,54,岩田康誠,,2-1,35.6,5.4,3,450(-6)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,2,マルモネオフォース,牝3,52,富田暁,3,3-3,36.0,3.7,2,488(+8)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,3,ノーワン,牝3,54,浜中俊,3/4,3-3,36.0,3.2,1,486(+12)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,4,メイショウビジュー,牝3,54,四位洋文,1.1/4,9-7,35.7,10.3,5,438(-2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,5,ユキエチャン,牝3,54,池添謙一,ハナ,5-5,35.9,7.0,4,472(-2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,6,モイ,牝3,54,松若風馬,1.1/4,14-14,35.3,18.8,7,382(-2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,7,キコクイーン,牝3,54,松山弘平,1/2,5-5,36.3,15.4,6,440(+2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,8,パルメ,牝3,54,酒井学,クビ,9-9,35.8,24.6,8,434(-12)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,9,コルネット,牝3,53,坂井瑠星,アタマ,11-9,35.7,71.3,11,406(-4)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,10,フェータルイヴ,牝3,54,川島信二,1.3/4,7-7,36.3,63.1,10,398(0)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,11,シェルメール,牝3,54,和田竜二,3/4,11-12,36.0,25.1,9,418(+2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,12,ショウナンパルコ,牝3,53,加藤祥太,クビ,15-15,35.7,76.0,12,446(-8)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,13,クイーンブロッサム,牝3,54,中谷雄太,2.1/2,1-2,37.7,252.2,15,438(-8)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,14,ペネトレーター,牝3,54,国分恭介,3/4,13-12,36.6,204.9,14,474(+2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,15,ガデスチョイス,牝3,54,菱田裕二,2.1/2,8-9,37.4,174.0,13,478(+2)
2019,201908010705,芝,右,1600m,小雨,稍重,12:20,16,ヒトヨノユメ,牝3,54,秋山真一,1/2,16-16,36.6,292.9,16,408(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,1,アンドラステ,牝3,54,中井裕二,,1-1,35.6,13.2,5,462(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,2,シルヴァーソニック,牡3,56,松山弘平,4,6-4,35.6,3.9,2,446(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,3,クインオブザシーズ,牝3,54,Ｍ．デム,1.1/4,7-7,35.6,2.2,1,422(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,4,ルッチョーラ,牡3,56,鮫島良太,1.1/4,7-9,35.6,15.5,6,480(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,5,スターオブバラード,牡3,56,田中健,3/4,11-10,35.4,268.5,16,446(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,6,ロードルーツ,牡3,56,和田竜二,2.1/2,14-14,35.4,8.4,4,518(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,7,サトノエレーナ,牝3,54,池添謙一,3/4,4-6,36.7,44.3,8,430(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,8,ピースフルサンデー,牡3,56,小林徹弥,ハナ,7-7,36.4,48.9,11,466(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,9,テディボーイ,牡3,56,松若風馬,1/2,3-2,37.1,45.9,9,450(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,10,マナブフェイス,牝3,54,岩崎翼,1.1/4,13-10,36.2,140.1,13,424(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,11,テオレーマ,牝3,54,国分優作,3/4,4-4,37.2,48.2,10,470(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,12,ゴールデンヘイロー,牡3,56,菱田裕二,1/2,2-2,37.6,6.9,3,478(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,13,メイショウガッツ,牡3,56,城戸義政,1.1/2,15-15,35.9,124.1,12,444(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,14,ドナカルモ,牝3,54,高倉稜,1.3/4,11-13,37.0,202.4,14,454(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,15,キープザレスト,牝3,54,川須栄彦,1.3/4,16-16,36.4,24.0,7,442(0)
2019,201908010706,芝,右,1600m,曇,稍重,12:50,16,ブルベアビアンコ,牡3,53,服部寿希,3/4,10-10,37.5,241.5,15,458(0)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,1,スピンドクター,セ4,56,国分恭介,,16-16-16-14,37.0,4.4,2,470(-2)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,2,イラプション,セ4,56,川島信二,3/4,12-12-8-11,37.9,14.5,7,544(+16)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,3,テイエムギフテッド,牡4,55,坂井瑠星,クビ,14-14-13-11,37.8,10.4,5,466(+2)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,4,ディープスピリッツ,牡5,57,池添謙一,1.3/4,2-2-2-1,39.1,18.6,9,480(+4)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,5,マースゴールド,牡4,56,和田竜二,クビ,10-10-5-4,38.7,12.6,6,466(+4)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,6,デュアルウィールド,牝4,54,松山弘平,1.3/4,9-7-8-8,38.9,56.6,14,506(+11)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,7,ランドジュピター,牡5,57,柴山雄一,クビ,7-7-8-13,38.6,8.8,4,460(+6)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,8,マンナム,牡4,54,富田暁,1.3/4,6-4-5-5,39.4,36.7,11,494(-2)
2019,201908010707,ダ,右,1800m,曇,稍重,13:20,9,ダノンテアトロ,牡4,56,菱田裕二,1.1/4,4-6-3-2,39.8,8.3,3,476(+2)
