year,race_id,ground,rotation,length,weather,ground_condition,start_time,rank,name,sex_age,e_weight,jockey,gap,p_rank,acsent,odds,pop,h_weight
2016,201608010803,ダ,右,1400m,晴,良,11:10,4,チャーミングリリ,牝3,54,酒井学,クビ,10-9,38.9,193.6,12,418(+2)
2016,201608010803,ダ,右,1400m,晴,良,11:10,5,ショウナンマシェリ,牝3,54,川田将雅,1.1/4,1-1,40.4,8.4,5,450(0)
2016,201608010803,ダ,右,1400m,晴,良,11:10,6,サンマルオーロラ,牝3,54,松山弘平,1.1/2,13-13,39.2,108.3,11,422(-2)
2016,201608010803,ダ,右,1400m,晴,良,11:10,7,タマモパフューム,牝3,52,義英真,クビ,10-10,39.6,274.1,15,426(+2)
2016,201608010803,ダ,右,1400m,晴,良,11:10,8,カジッタリンゴ,牝3,53,岩崎翼,1/2,15-15,38.8,306.0,16,416(-4)
2016,201608010803,ダ,右,1400m,晴,良,11:10,9,アリノマンボ,牝3,53,小崎綾也,1.3/4,3-4,40.6,6.0,3,446(0)
2016,201608010803,ダ,右,1400m,晴,良,11:10,10,オルノス,牝3,54,秋山真一,3/4,5-4,40.4,8.4,4,444(+6)
2016,201608010803,ダ,右,1400m,晴,良,11:10,11,イケジュンクイーン,牝3,54,国分恭介,2,15-14,39.8,69.0,9,426(-4)
2016,201608010803,ダ,右,1400m,晴,良,11:10,12,ローズオーラ,牝3,51,三津谷隼,クビ,12-10,40.2,222.5,14,426(+4)
2016,201608010803,ダ,右,1400m,晴,良,11:10,13,キリエレガント,牝3,54,和田竜二,1.1/2,14-16,40.1,219.3,13,408(+12)
2016,201608010803,ダ,右,1400m,晴,良,11:10,14,ライディングハイ,牝3,54,川島信二,2.1/2,2-2,42.1,103.9,10,478(+2)
2016,201608010803,ダ,右,1400m,晴,良,11:10,15,アカカホール,牝3,54,フォーリ,1/2,5-6,41.8,26.3,7,420(-2)
2016,201608010803,ダ,右,1400m,晴,良,11:10,16,トウカイメジャー,牝3,54,ヴェロン,大,7-10,44.5,44.4,8,462(-8)
2016,201608010804,ダ,右,1400m,晴,良,11:40,1,トッコディルーチェ,牡3,56,小牧太,,8-9,37.0,7.2,4,502(+6)
2016,201608010804,ダ,右,1400m,晴,良,11:40,2,ストリクス,牡3,56,ヴェロン,3/4,2-2,37.8,2.9,2,496(+2)
2016,201608010804,ダ,右,1400m,晴,良,11:40,3,コウエイエンブレム,牡3,56,松山弘平,3/4,5-5,37.7,2.7,1,518(+2)
2016,201608010804,ダ,右,1400m,晴,良,11:40,4,セカンドエフォート,牡3,56,Ｍ．デム,1,7-5,37.7,4.5,3,498(+4)
2016,201608010804,ダ,右,1400m,晴,良,11:40,5,ヒナワジュウ,牡3,56,水口優也,2,1-1,38.7,25.8,6,548(+10)
2016,201608010804,ダ,右,1400m,晴,良,11:40,6,デピュティスカイ,牡3,54,義英真,2,8-8,38.3,8.9,5,478(+2)
2016,201608010804,ダ,右,1400m,晴,良,11:40,7,アオリスト,牡3,56,和田竜二,3,2-2,39.5,61.1,8,508(-2)
2016,201608010804,ダ,右,1400m,晴,良,11:40,8,スティルプリンス,牡3,56,菱田裕二,5,5-5,40.1,124.1,9,474(0)
2016,201608010804,ダ,右,1400m,晴,良,11:40,9,ヨウチエンコース,牡3,55,小崎綾也,2,2-2,40.4,55.5,7,466(+6)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,1,ステイキングダム,牡3,56,Ｍ．デム,,9-7,35.2,1.7,1,424(+2)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,2,マルカブリスク,牡3,56,和田竜二,クビ,10-10,35.0,7.2,3,430(-2)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,3,ミッキーディナシー,牝3,54,菱田裕二,1/2,12-10,35.0,8.8,4,410(+4)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,4,エマノン,牝3,54,川田将雅,1/2,3-2,36.0,4.1,2,486(-4)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,5,デルマオギン,牝3,54,マクドノ,2.1/2,1-1,36.7,34.1,7,470(+2)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,6,パープルスクエア,牡3,56,国分恭介,1/2,15-13,35.3,450.5,16,480(+4)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,7,レッドジェイド,牡3,56,小牧太,2,6-5,36.5,26.2,5,496(-4)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,8,フラジョレット,牡3,56,フォーリ,ハナ,10-12,36.0,88.6,10,494(0)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,9,クリノサンスーシ,牝3,52,義英真,1.3/4,7-9,36.4,36.5,8,432(-4)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,10,コスモカット,牡3,53,三津谷隼,2.1/2,3-4,37.3,263.2,12,474(-2)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,11,エイシンシシオウ,牡3,56,酒井学,クビ,3-5,37.1,55.8,9,502(-12)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,12,セキサンシップ,牝3,52,城戸義政,3.1/2,12-13,37.0,291.4,13,436(-2)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,13,キャバレリアル,牝3,54,ヴェロン,クビ,7-7,37.7,325.0,15,454(-6)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,14,アドヴァントアロー,牡3,56,秋山真一,アタマ,16-16,36.2,307.1,14,464(-6)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,15,カルムパシオン,牡3,56,松山弘平,ハナ,2-3,38.1,32.6,6,526(+8)
2016,201608010805,芝,右, 外1800m,晴,良,12:30,16,ヤマニンボアソルチ,牡3,55,岩崎翼,3/4,12-15,37.1,208.0,11,468(-6)
2016,201608010806,芝,右,1600m,晴,良,13:01,1,ダイアナヘイロー,牝3,54,国分優作,,1-1,35.0,11.1,6,462(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,2,ミッキーグッドネス,牝3,54,ヴェロン,2.1/2,9-8,34.7,6.2,3,398(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,3,ファクター,牡3,56,フォーリ,1.1/4,6-5,35.0,7.4,5,474(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,4,リーチザハイツ,牝3,54,川田将雅,1.3/4,10-9,35.0,3.3,1,424(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,5,マッジョテンペスタ,牡3,56,Ｍ．デム,ハナ,10-9,34.9,3.9,2,470(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,6,レッドディオーサ,牝3,54,池添謙一,1/2,6-5,35.4,7.0,4,458(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,7,ハッピーチャンス,牝3,54,松山弘平,1,4-3,35.8,27.0,8,466(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,8,ツーエムブレイヴ,牡3,56,小林徹弥,3/4,10-9,35.5,63.9,11,494(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,9,モント,牡3,56,武幸四郎,クビ,2-2,36.2,22.9,7,502(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,10,トウカイソンジュ,牝3,54,川島信二,1.1/4,4-5,36.0,51.1,10,456(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,11,トリデカゴン,牡3,56,竹之下智,5,14-14,35.3,32.3,9,496(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,12,ビットマップ,牡3,56,岡田祥嗣,1.1/2,3-3,37.2,123.5,12,514(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,13,シゲルロウニンアジ,牡3,54,城戸義政,クビ,6-12,36.8,143.6,13,500(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,14,スープレックス,セ3,54,義英真,3,10-13,37.1,204.3,15,430(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,15,アメリカンイーグル,牡3,56,国分恭介,大,15-15,37.8,150.9,14,440(0)
2016,201608010806,芝,右,1600m,晴,良,13:01,16,エイシンシラユキ,牝3,54,川須栄彦,,,,---,,438(0)
2016,201608010807,ダ,右,1800m,晴,良,13:30,1,ゲットクローサー,牝4,54,小牧太,,1-1-1-1,37.1,3.3,1,504(-4)
2016,201608010807,ダ,右,1800m,晴,良,13:30,2,バイナリーコード,牝4,54,Ｍ．デム,1.1/4,5-5-6-4,36.3,3.3,2,474(+10)
2016,201608010807,ダ,右,1800m,晴,良,13:30,3,ピエノフィオレ,牝4,54,秋山真一,3,2-2-3-3,37.4,10.9,5,448(-2)
2016,201608010807,ダ,右,1800m,晴,良,13:30,4,アグネスアーニャ,牝4,54,和田竜二,1.1/4,3-3-4-4,37.2,3.8,3,468(0)
2016,201608010807,ダ,右,1800m,晴,良,13:30,5,ピサノベッテル,牝7,55,菱田裕二,3/4,6-7-2-2,37.9,65.8,9,456(+2)
2016,201608010807,ダ,右,1800m,晴,良,13:30,6,シャンタルエット,牝4,54,松山弘平,1.1/4,6-6-5-4,37.5,20.4,7,482(+2)
2016,201608010807,ダ,右,1800m,晴,良,13:30,7,マダムウルル,牝4,52,城戸義政,アタマ,8-8-7-7,37.3,22.4,8,458(0)
2016,201608010807,ダ,右,1800m,晴,良,13:30,8,メイショウサルーテ,牝5,55,武幸四郎,3/4,9-9-9-8,37.1,12.1,6,502(0)
2016,201608010807,ダ,右,1800m,晴,良,13:30,9,バラブシュカ,牝4,53,小崎綾也,2.1/2,10-10-10-9,37.3,9.5,4,518(0)
2016,201608010807,ダ,右,1800m,晴,良,13:30,10,ワンダーベレーザ,牝5,55,水口優也,大,3-4-7-9,39.9,185.8,10,414(+6)
2016,201608010808,ダ,右,1400m,晴,良,14:01,1,ルイカズマ,牡5,57,池添謙一,,11-11,37.0,7.3,4,490(-2)
2016,201608010808,ダ,右,1400m,晴,良,14:01,2,エンドレスシャイン,牡5,57,松山弘平,3/4,10-8,37.3,4.2,2,450(0)
2016,201608010808,ダ,右,1400m,晴,良,14:01,3,ダイシンバルカン,牡4,56,川田将雅,3/4,1-1,38.5,2.5,1,506(0)
2016,201608010808,ダ,右,1400m,晴,良,14:01,4,ペプチドムーン,牡5,57,和田竜二,クビ,9-6,37.7,160.1,11,478(+4)
2016,201608010808,ダ,右,1400m,晴,良,14:01,5,チョウエンペラー,牡5,57,国分優作,2.1/2,6-4,38.5,35.8,9,474(0)
2016,201608010808,ダ,右,1400m,晴,良,14:01,6,ラガーギアチェンジ,牡5,57,マクドノ,1.1/4,3-2,38.9,7.3,5,486(+12)
2016,201608010808,ダ,右,1400m,晴,良,14:01,7,スリーチアサウス,牝5,53,義英真,ハナ,6-4,38.5,30.7,7,482(0)
2016,201608010808,ダ,右,1400m,晴,良,14:01,8,メイショウトキムネ,牡5,55,城戸義政,1,2-2,39.2,32.4,8,480(+2)
2016,201608010808,ダ,右,1400m,晴,良,14:01,9,インヴォーク,牝5,55,菱田裕二,8,12-12,38.8,26.2,6,432(0)
2016,201608010808,ダ,右,1400m,晴,良,14:01,10,アイファーハート,牝4,54,柴田未崎,3,8-8,40.3,286.9,12,454(+4)
2016,201608010808,ダ,右,1400m,晴,良,14:01,11,アイティダイヤ,牝5,55,酒井学,3,4-8,41.1,67.0,10,476(-14)
2016,201608010808,ダ,右,1400m,晴,良,14:01,12,ノボリフジ,牡5,56,岩崎翼,クビ,4-7,41.0,5.2,3,534(+6)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,1,リターントゥジェム,牡5,55,長岡禎仁,,11-11-10-11,34.8,19.1,6,496(+6)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,2,グランディフローラ,牝4,52,松山弘平,1.1/4,3-4-7-7,35.2,7.6,4,474(+16)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,3,レイトライザー,牡6,54,川須栄彦,3/4,7-8-12-11,35.0,90.7,13,472(0)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,4,ダンディーズムーン,牡5,56,秋山真一,3/4,10-1-1-1,35.9,44.4,9,502(+2)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,5,サンライズセンス,牡4,55,岩崎翼,クビ,2-2-2-2,35.9,4.6,2,512(+16)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,6,サラトガスピリット,牡4,55,和田竜二,クビ,5-6-7-8,35.5,2.3,1,520(+6)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,7,ジューヴルエール,牡6,55,フォーリ,ハナ,3-4-7-5,35.5,5.7,3,480(+6)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,8,レッドアルティスタ,牡4,54,菱田裕二,クビ,5-6-10-8,35.4,28.8,8,472(+4)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,9,タイキプレミアム,牡7,55,小牧太,アタマ,13-13-13-13,35.1,141.3,14,480(+14)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,10,フジノサムライ,牡4,53,酒井学,1.3/4,11-13-13-13,35.5,56.2,11,528(+6)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,11,アドマイヤカーリン,牡8,55,川田将雅,1.1/4,1-2-3-8,36.1,19.2,7,504(+10)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,12,オリジナルスマイル,セ6,54,マクドノ,ハナ,7-8-3-2,36.4,80.4,12,524(-2)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,13,メイショウテッサイ,牡8,54,池添謙一,3,13-11-3-4,36.8,44.8,10,508(+8)
2016,201608010809,芝,右, 外2400m,曇,良,14:35,14,ラルプデュエズ,牡6,56,小崎綾也,1/2,7-8-6-5,36.8,13.2,5,512(+2)
2016,201608010810,ダ,右,1200m,晴,良,15:10,1,フォーエバーモア,牝5,55,フォーリ,,10-7,35.8,12.9,6,470(+2)
2016,201608010810,ダ,右,1200m,晴,良,15:10,2,メイショウツレヅレ,牝7,55,松山弘平,1/2,3-2,36.6,7.6,4,460(+8)
2016,201608010810,ダ,右,1200m,晴,良,15:10,3,エイシンバッケン,牡4,56,酒井学,1.1/4,5-3,36.6,2.5,1,518(0)
2016,201608010810,ダ,右,1200m,晴,良,15:10,4,カリスマサンスカイ,牡8,57,義英真,2.1/2,12-12,36.1,35.4,9,544(+4)
2016,201608010810,ダ,右,1200m,晴,良,15:10,5,キンシザイル,牡7,57,岡田祥嗣,1.1/4,8-6,37.0,121.4,12,510(+4)
2016,201608010810,ダ,右,1200m,晴,良,15:10,6,ドリームドルチェ,牡4,56,菱田裕二,3,9-7,37.3,8.5,5,520(+8)
2016,201608010810,ダ,右,1200m,晴,良,15:10,7,ジェネシスロック,牡6,57,ヴェロン,1/2,5-3,37.8,17.4,7,512(+6)
2016,201608010810,ダ,右,1200m,晴,良,15:10,8,ジョリーアップ,牝4,54,和田竜二,クビ,2-1,38.2,33.9,8,490(+14)
2016,201608010810,ダ,右,1200m,晴,良,15:10,9,ベストルーラー,牡5,57,Ｍ．デム,1.1/4,5-7,37.8,5.1,2,508(+4)
2016,201608010810,ダ,右,1200m,晴,良,15:10,10,クリノコマチ,牝5,55,小牧太,5,10-11,38.4,54.4,11,450(-2)
2016,201608010810,ダ,右,1200m,晴,良,15:10,11,マジックシャトル,牡4,56,池添謙一,10,4-7,40.5,50.1,10,498(0)
2016,201608010810,ダ,右,1200m,晴,良,15:10,12,ペイシャモンシェリ,牡5,57,国分優作,3/4,1-3,41.1,5.8,3,480(+26)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,1,ラングレー,牡5,57,川田将雅,,8-8,34.2,3.4,2,488(-2)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,2,ブラックムーン,牡4,56,Ｍ．デム,クビ,8-8,34.2,2.7,1,504(+8)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,3,マサハヤドリーム,牡4,56,和田竜二,2,11-11,34.3,45.5,11,474(+8)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,4,ドラゴンストリート,牡5,57,ヴェロン,1/2,5-5,34.8,5.0,3,480(+4)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,5,ベリーフィールズ,牝8,55,酒井学,クビ,13-11,34.4,121.6,14,472(-2)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,6,ショウナンバーキン,牝6,55,フォーリ,1/2,8-10,34.8,22.8,6,474(+2)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,7,カバーストーリー,牡5,57,マクドノ,クビ,15-14,34.3,27.8,8,488(+8)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,8,ラインスピリット,牡5,57,森一馬,クビ,1-1,35.5,32.4,10,440(+8)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,9,ワードイズボンド,牡5,57,義英真,1.3/4,2-2,35.7,51.3,12,550(+18)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,10,タイセイアプローズ,牡4,56,松山弘平,クビ,5-3,35.5,11.8,4,474(+4)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,11,ムーンエクスプレス,牝4,54,秋山真一,ハナ,5-5,35.5,13.9,5,428(+6)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,12,ロノ,牡7,57,小牧太,2.1/2,13-14,35.2,113.6,13,476(+4)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,13,メイショウインロウ,牡7,57,武幸四郎,ハナ,3-5,35.8,162.2,15,530(-4)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,14,ブレークビーツ,セ6,57,池添謙一,クビ,11-11,35.4,30.5,9,454(+4)
2016,201608010811,芝,右, 外1600m,晴,良,15:45,15,マイネルイルミナル,牡6,57,菱田裕二,1.1/4,3-3,36.2,26.0,7,472(+2)
2016,201608010812,ダ,右,1400m,晴,良,16:20,1,カネトシビバーチェ,牝5,55,秋山真一,,3-2,37.2,10.4,5,448(-14)
2016,201608010812,ダ,右,1400m,晴,良,16:20,2,カメット,牡5,57,和田竜二,ハナ,6-5,36.9,30.8,8,474(+4)
2016,201608010812,ダ,右,1400m,晴,良,16:20,3,ラディカル,牡4,56,Ｍ．デム,クビ,12-13,36.0,2.1,1,500(+6)
2016,201608010812,ダ,右,1400m,晴,良,16:20,4,メイショウヒコボシ,牡5,57,川島信二,3/4,8-4,36.8,13.5,6,544(+16)
2016,201608010812,ダ,右,1400m,晴,良,16:20,5,ウォーターショパン,牡5,55,城戸義政,クビ,3-3,37.3,6.8,3,486(+8)
2016,201608010812,ダ,右,1400m,晴,良,16:20,6,ブルームーン,牡4,56,マクドノ,4,11-8,37.2,5.8,2,464(0)
2016,201608010812,ダ,右,1400m,晴,良,16:20,7,プラネットスコア,牡6,57,国分優作,1,12-12,37.3,114.1,13,486(0)
2016,201608010812,ダ,右,1400m,晴,良,16:20,8,ダンツクロノス,セ6,57,松山弘平,クビ,10-8,37.6,69.7,11,520(0)
2016,201608010812,ダ,右,1400m,晴,良,16:20,9,リバーソウル,牡5,57,ヴェロン,1.1/2,8-8,37.9,7.7,4,472(+8)
2016,201608010812,ダ,右,1400m,晴,良,16:20,10,テーオーレイチェル,牝6,53,義英真,3/4,6-8,38.1,78.5,12,448(-2)
2016,201608010812,ダ,右,1400m,晴,良,16:20,11,トランザムスター,セ6,56,小崎綾也,4,1-1,40.4,65.0,10,564(0)
2016,201608010812,ダ,右,1400m,晴,良,16:20,12,サンマルビューティ,牝6,55,国分恭介,5,14-15,38.7,371.1,15,454(-4)
2016,201608010812,ダ,右,1400m,晴,良,16:20,13,クリノダイスーシー,牡4,56,菱田裕二,アタマ,3-5,40.0,122.6,14,512(+18)
2016,201608010812,ダ,右,1400m,晴,良,16:20,14,ダノングラシアス,牝4,54,池添謙一,1/2,14-14,38.8,17.2,7,508(-6)
2016,201608010812,ダ,右,1400m,晴,良,16:20,15,ソラニー,牡6,57,小牧太,9,2-5,41.7,42.7,9,490(-10)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,1,ナックビーナス,牝3,54,横山典弘,,1-1,37.8,3.0,2,510(+4)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,2,リバティークイーン,牝3,54,蛯名正義,ハナ,2-2,37.8,2.1,1,462(+2)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,3,シングンガガ,牝3,54,吉田豊,1,4-3,37.7,45.3,8,462(0)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,4,タイトルリーフ,牝3,54,三浦皇成,5,4-3,38.5,6.6,3,448(0)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,5,ルナディミエーレ,牝3,54,柴山雄一,3.1/2,9-9,38.5,28.3,6,500(-2)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,6,ペイシャナイト,牝3,54,大野拓弥,クビ,11-10,38.1,311.7,15,482(+16)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,7,ラブラブビーム,牝3,54,岩部純二,2,2-5,39.6,41.5,7,426(+10)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,8,ジツリキヤシャ,牝3,54,内田博幸,1/2,6-6,39.1,100.6,12,430(-4)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,9,キンノツル,牝3,51,井上敏樹,クビ,13-13,38.4,265.8,14,442(-2)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,10,ピコット,牝3,54,武士沢友,1/2,6-6,39.3,53.7,9,434(+18)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,11,オーミソナタ,牝3,54,柴田善臣,1.1/4,11-12,39.0,153.3,13,424(+2)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,12,テンノサクラコ,牝3,54,津村明秀,3/4,6-6,39.7,59.4,10,458(-12)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,13,シンソウノマドンナ,牝3,54,江田照男,同着,15-15,38.0,66.8,11,454(-4)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,14,フレッシュギャル,牝3,54,田辺裕信,3/4,9-10,39.5,19.2,5,444(+2)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,15,ウインアイリス,牝3,54,松岡正海,クビ,14-13,38.5,394.1,16,442(-12)
2016,201606010701,ダ,右,1200m,曇,稍重,10:01,16,ラッキーガナドール,牝3,54,戸崎圭太,,,,9.3,4,496(+18)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,1,コスモヒドラ,牡3,56,松岡正海,,9-9-2-4,39.3,7.5,2,462(-4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,2,コウソクライン,牡3,56,柴田大知,ハナ,5-3-6-5,39.2,1.8,1,512(-4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,3,コパノミリアン,牝3,54,吉田豊,アタマ,14-13-13-10,38.4,11.7,5,466(+8)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,4,イエスアイゲット,牝3,54,横山典弘,1/2,5-6-2-2,39.4,15.3,6,428(-2)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,5,エリモグレイス,牡3,56,黛弘人,3/4,3-3-6-7,39.3,7.8,3,496(+2)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,6,キタノイチジョー,牡3,56,柴山雄一,3/4,2-2-1-1,39.8,9.4,4,476(+4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,7,ビッグランチ,牡3,53,井上敏樹,2,3-3-2-2,40.0,19.1,7,454(0)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,8,フォンセカ,牡3,56,田辺裕信,2.1/2,10-10-13-12,39.6,47.0,10,536(0)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,9,アイトラッキング,牡3,56,津村明秀,ハナ,12-11-9-10,40.0,208.7,14,540(+6)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,10,ノーブルブラック,牝3,54,蛯名正義,1.3/4,7-6-9-7,40.3,46.3,9,428(-4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,11,カガカジノ,牡3,56,内田博幸,2,15-15-16-15,39.6,272.7,15,466(-18)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,12,サンカーニー,牝3,54,岩部純二,3,1-1-2-5,41.6,558.1,16,456(+8)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,13,ヒトコエ,牡3,56,江田照男,クビ,10-11-15-16,40.4,69.4,12,464(+4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,14,クラウンノキセキ,牡3,56,嘉藤貴行,3/4,7-6-9-12,41.3,199.4,13,496(0)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,15,ティーソル,牡3,56,三浦皇成,ハナ,16-15-9-12,41.2,53.7,11,490(-4)
2016,201606010702,ダ,右,1800m,曇,稍重,10:30,16,サトノスピリット,牡3,56,ベリー,3.1/2,12-13-6-7,42.1,20.5,8,486(+10)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,1,ロージーサンセット,牝3,54,横山典弘,,2-2,37.6,6.6,5,476(-2)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,2,タマムーンフェイス,牡3,56,津村明秀,3,4-3,37.6,6.5,4,486(-2)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,3,ブラウンキャビア,牝3,54,田辺裕信,クビ,3-3,37.8,4.2,2,422(+4)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,4,ヴァイスクリガー,牡3,56,柴田善臣,3/4,10-8,36.7,48.7,6,428(+6)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,5,ボスキャットグレイ,牡3,56,蛯名正義,3/4,1-1,38.4,2.5,1,470(+2)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,6,カシノネイマール,牡3,56,二本柳壮,5,7-7,38.4,297.1,14,446(0)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,7,セイユウボーイ,牡3,56,黛弘人,1.3/4,4-5,39.2,110.5,9,472(+6)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,8,カシノスピーディン,牡3,56,村田一誠,1.3/4,10-12,38.4,218.1,11,484(+10)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,9,ベルホルト,牡3,53,野中悠太,1/2,6-5,39.4,244.2,13,452(+12)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,10,ラカリフォルニー,牝3,54,柴山雄一,1.3/4,13-13,38.2,4.2,3,482(-12)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,11,ヤマブキ,牡3,56,的場勇人,クビ,8-10,38.9,646.3,16,476(+6)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,12,グラスドルチェ,牝3,54,木幡初広,3/4,8-9,39.1,243.9,12,450(+8)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,13,メインアクト,牡3,56,内田博幸,クビ,13-13,38.4,53.9,7,496(-6)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,14,パーソナルブルー,牡3,56,丸田恭介,1.1/4,15-15,38.4,86.3,8,464(-4)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,15,ラブオールミー,牝3,54,コントレ,ハナ,12-10,39.1,318.3,15,444(+4)
2016,201606010703,ダ,右,1200m,曇,稍重,11:00,16,アラヒキリ,牝3,51,井上敏樹,5,15-16,39.1,178.5,10,496(+10)
2016,201606010704,ダ,右,1800m,曇,稍重,11:30,1,シフォンカール,牝3,54,大野拓弥,,8-8-12-7,39.8,10.6,5,460(0)
2016,201606010704,ダ,右,1800m,曇,稍重,11:30,2,エーデルメイシュ,牝3,54,松岡正海,4,3-3-2-2,41.2,6.0,2,484(0)
2016,201606010704,ダ,右,1800m,曇,稍重,11:30,3,アウアウ,牝3,54,柴山雄一,アタマ,3-3-5-3,41.0,6.4,3,496(0)
2016,201606010704,ダ,右,1800m,曇,稍重,11:30,4,イダフェイマ,牝3,51,井上敏樹,クビ,13-13-15-14,40.0,36.3,10,548(0)
2016,201606010704,ダ,右,1800m,曇,稍重,11:30,5,ボールドアテンプト,牝3,54,内田博幸,7,8-8-8-8,42.0,9.6,4,464(0)
